"id"	"label"	"description"	"x"	"y"	"cluster"	"weight<EU pub.>"	"weight<Total  link strength>"	"weight<Mur pub.>"	"weight<Spain pub.>"	"weight<Links>"
1218	1218	"<table><tr><td>Micro-level field:</td><td>1218</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; peer-to-peer networking and applications; ieee infocom; computer networks; ieee international conference on communications</td></tr><tr><td>Terms:</td><td>p2p network; p2p system; unstructured peer; peer; dht</td></tr></table>"	"0.763"	"0.5575"	5	1122	51908	15	152	1454
1237	1237	"<table><tr><td>Micro-level field:</td><td>1237</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>structural and multidisciplinary optimization; aiaa journal; lecture notes in computer science; proceedings of machine learning research; ieee mtt-s international microwave symposium</td></tr><tr><td>Terms:</td><td>bayesian optimization; space mapping; surrogate; efficient global optimization; computer experiment</td></tr></table>"	"0.7631"	"0.1312"	5	1988	158064	15	144	2690
221	221	"<table><tr><td>Micro-level field:</td><td>221</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee international conference on robotics and automation icra; ieee international conference on intelligent robots and systems; lecture notes in computer science; sensors; proceedings of spie</td></tr><tr><td>Terms:</td><td>simultaneous localization; slam; map building; visual inertial odometry; dynamic environment</td></tr></table>"	"0.6636"	"0.4028"	5	2529	241742	14	618	2503
966	966	"<table><tr><td>Micro-level field:</td><td>966</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>chaos solitons & fractals; mathematical biosciences and engineering; mathematical biosciences; results in physics; advances in difference equations</td></tr><tr><td>Terms:</td><td>covid; pandemic; vaccination; transmission dynamic; outbreak</td></tr></table>"	"0.4784"	"0.2507"	5	2807	213236	14	461	2876
863	863	"<table><tr><td>Micro-level field:</td><td>863</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>computational statistics & data analysis; statistics and computing; journal of computational and graphical statistics; bayesian analysis; journal of the american statistical association</td></tr><tr><td>Terms:</td><td>approximate bayesian computation; markov chain monte carlo; dirichlet process; bayes factor; variational inference</td></tr></table>"	"0.4276"	"0.4059"	5	4803	241630	14	386	3160
1247	1247	"<table><tr><td>Micro-level field:</td><td>1247</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; frontiers in artificial intelligence and applications; autonomous agents and multi-agent systems; ieee international conference on systems man and cybernetics conference proceedings; communications in computer and information science</td></tr><tr><td>Terms:</td><td>mobile agent; multi agent system; mas; agent; agent technology</td></tr></table>"	"0.6251"	"0.5935"	5	1985	49119	14	316	1813
617	617	"<table><tr><td>Micro-level field:</td><td>617</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>procedia cirp; ieee international conference on emerging technologies and factory automation-etfa; ifac papersonline; procedia manufacturing; ifip advances in information and communication technology</td></tr><tr><td>Terms:</td><td>digital twin; iec; industry; cyber physical production system; smart factory</td></tr></table>"	"0.5894"	"0.5393"	5	2987	252282	14	284	2877
1214	1214	"<table><tr><td>Micro-level field:</td><td>1214</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; communications in computer and information science; semantic web; aaai conference on artificial intelligence; ieee international conference on data engineering</td></tr><tr><td>Terms:</td><td>knowledge graph completion; linked data; entity resolution; entity alignment; author name disambiguation</td></tr></table>"	"0.5364"	"0.6022"	5	1263	90182	14	242	2029
1410	1410	"<table><tr><td>Micro-level field:</td><td>1410</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee vehicular technology conference proceedings; wireless personal communications; ieee wireless communications and networking conference; ieee international conference on communications</td></tr><tr><td>Terms:</td><td>heterogeneous wireless network; mobility management; ieee; mobile ip; handover</td></tr></table>"	"0.795"	"0.5322"	5	986	37971	14	196	1387
1884	1884	"<table><tr><td>Micro-level field:</td><td>1884</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>ieee transactions on microwave theory and techniques; ieee sensors journal; ieee transactions on instrumentation and measurement; sensors; ieee mtt-s international microwave symposium</td></tr><tr><td>Terms:</td><td>moisture content; complex permittivity; permittivity measurement; radio frequency; dielectric property</td></tr></table>"	"0.727"	"-0.2323"	5	1157	69396	14	193	2333
354	354	"<table><tr><td>Micro-level field:</td><td>354</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee conference on decision and control; theoretical computer science; information and computation; logical methods in computer science</td></tr><tr><td>Terms:</td><td>runtime verification; event b; ltl; control barrier function; nonlinear system</td></tr></table>"	"0.7241"	"0.5683"	5	4996	109118	14	188	1887
2346	2346	"<table><tr><td>Micro-level field:</td><td>2346</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>proceedings of spie; lecture notes in computer science; textile research journal; ieee transactions on instrumentation and measurement; international journal of advanced manufacturing technology</td></tr><tr><td>Terms:</td><td>defect detection; defect; machine vision; surface defect; fabric</td></tr></table>"	"0.6492"	"0.3713"	5	415	52659	14	90	1940
1687	1687	"<table><tr><td>Micro-level field:</td><td>1687</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; security and communication networks; wireless personal communications; ieee access; international journal of communication systems</td></tr><tr><td>Terms:</td><td>remote user authentication scheme; key agreement scheme; multi server environment; password; smart card</td></tr></table>"	"0.7632"	"0.5361"	5	580	65273	14	90	1462
317	317	"<table><tr><td>Micro-level field:</td><td>317</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; expert systems with applications; ieee access; knowledge-based systems; communications in computer and information science</td></tr><tr><td>Terms:</td><td>recommender system; recommendation; collaborative filtering; user; approach</td></tr></table>"	"0.557"	"0.5782"	5	1883	195395	13	463	2631
105	105	"<table><tr><td>Micro-level field:</td><td>105</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee congress on evolutionary computation; applied soft computing; soft computing; ieee access</td></tr><tr><td>Terms:</td><td>global optimization; artificial bee colony algorithm; particle swarm optimization algorithm; firefly algorithm; gravitational search algorithm</td></tr></table>"	"0.6923"	"0.4061"	5	2492	451499	13	429	3168
1682	1682	"<table><tr><td>Micro-level field:</td><td>1682</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>european journal of operational research; insurance mathematics & economics; annals of operations research; mathematical programming; lecture notes in computer science</td></tr><tr><td>Terms:</td><td>robust optimization; stochastic programming; cardinality; conditional value; scenario</td></tr></table>"	"0.6657"	"0.4717"	5	2494	94247	13	315	1569
1039	1039	"<table><tr><td>Micro-level field:</td><td>1039</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; international symposium on mixed and augmented reality; proceedings of spie; advances in intelligent systems and computing; computers & education</td></tr><tr><td>Terms:</td><td>mobile learning; augmented reality; mobile technology; ubiquitous learning</td></tr></table>"	"0.1592"	"0.7111"	5	1352	111220	13	299	2325
1954	1954	"<table><tr><td>Micro-level field:</td><td>1954</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>communications in statistics-theory and methods; statistics in medicine; communications in statistics-simulation and computation; survey methodology; lecture notes in computer science</td></tr><tr><td>Terms:</td><td>missing data imputation; imputation; non response; missing values; adaptive cluster</td></tr></table>"	"-0.2936"	"0.506"	5	1812	152675	13	195	2789
1130	1130	"<table><tr><td>Micro-level field:</td><td>1130</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; acm sigplan notices; symposium on reliable distributed systems proceedings; ieee transactions on parallel and distributed systems; journal of parallel and distributed computing</td></tr><tr><td>Terms:</td><td>transactional memory; consensus; brief announcement; failure detector; mutual exclusion</td></tr></table>"	"0.7487"	"0.5614"	5	1281	47792	13	183	1379
855	855	"<table><tr><td>Micro-level field:</td><td>855</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; pattern recognition; expert systems with applications; ieee international conference on fuzzy systems; advances in intelligent systems and computing</td></tr><tr><td>Terms:</td><td>fuzzy c; fuzzy clustering; density peak; cluster validity index; clustering algorithms</td></tr></table>"	"0.6064"	"0.4687"	5	1363	188581	13	181	3167
2488	2488	"<table><tr><td>Micro-level field:</td><td>2488</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>communications in statistics-simulation and computation; communications in statistics-theory and methods; statistics in medicine; journal of statistical planning and inference; journal of statistical computation and simulation</td></tr><tr><td>Terms:</td><td>binomial proportion; saddlepoint approximation; measures design; generalized confidence interval; tolerance interval</td></tr></table>"	"-0.1381"	"0.3502"	5	1115	49025	13	172	2798
